Document ID,Participant,Timestamp,Trial,Task,Response,Choice,RT,ITI (s),Reward,Feedback,All Probabilities,Chosen Probability
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,93,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,94,response,t,t,480,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,95,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,96,,,,,4.44339236,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,96,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,97,response,p,p,415,,,0.00$,"[0.5,0.7,0.3]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,98,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,99,,,,,3.91494587,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,99,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,100,response,t,t,372,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,101,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,102,,,,,1.34170206,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,102,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,103,response,q,q,433,,1,+1.00$,"[0.5,0.7,0.3]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,104,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,105,,,,,1.22203299,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,105,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,106,response,t,t,408,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,107,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,108,,,,,4.42389611,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,108,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,109,response,t,t,408,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,110,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,111,,,,,2.85765018,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,111,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,112,response,t,t,441,,,0.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,113,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,114,,,,,4.93912462,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,114,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,115,response,q,q,545,,,0.00$,"[0.5,0.7,0.3]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,116,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,117,,,,,1.24415086,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,117,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,118,response,t,t,716,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,119,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,120,,,,,4.65645066,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,120,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,121,response,t,t,432,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,122,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,123,,,,,1.8988998,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,123,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,124,response,t,t,422,,,0.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,125,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,126,,,,,3.44448521,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,126,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,127,response,q,q,515,,1,+1.00$,"[0.5,0.7,0.3]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,128,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,129,,,,,3.97178517,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,129,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,130,response,t,t,395,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,131,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,132,,,,,3.17386958,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,132,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,133,response,t,t,390,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,134,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,135,,,,,2.5956608,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,135,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,136,response,t,t,514,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,137,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,138,,,,,4.50775926,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,138,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,139,response,q,q,379,,1,+1.00$,"[0.5,0.7,0.3]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,140,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,141,,,,,4.50856021,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,141,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,142,response,t,t,486,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,143,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,144,,,,,1.97473574,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,144,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,145,response,t,t,476,,1,+1.00$,"[0.5,0.7,0.3]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,146,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,147,,,,,4.58203134,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,147,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,148,,59,,8266,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,149,,94,,7692,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,150,,100,,4011,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,151,,99,,2793,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,152,,,,6909,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,153,,100,,3860,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,154,,,,10000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,155,response,q,q,1226,,,0.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,156,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,157,,,,,1.24078153,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,157,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,158,response,t,t,716,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,159,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,160,,,,,3.654616,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,160,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,161,response,p,p,533,,,0.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,162,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,163,,,,,1.72268074,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,163,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,164,response,t,t,652,,1,+1.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,165,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,166,,,,,3.17386958,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,166,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,167,response,t,t,378,,1,+1.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,168,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,169,,,,,4.58203134,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,169,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,170,response,p,p,536,,1,+1.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,171,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,172,,,,,1.01394596,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,172,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,173,response,p,p,615,,1,+1.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,174,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,175,,,,,4.50856021,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,175,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,176,response,t,t,373,,1,+1.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,177,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,178,,,,,2.25875576,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,178,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,179,response,q,q,530,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,180,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,181,,,,,3.97178517,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,181,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,182,response,q,q,572,,1,+1.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,183,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,184,,,,,1.24415086,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,184,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,185,response,t,t,355,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,186,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,187,,,,,3.44448521,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,187,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,188,response,p,p,415,,,0.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,189,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,190,,,,,4.71875611,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,190,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,191,response,q,q,694,,,0.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,192,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,193,,,,,1.30162451,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,193,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,194,response,t,t,1626,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,195,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,196,,,,,3.88535747,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,196,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,197,response,p,p,405,,1,+1.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,198,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,199,,,,,4.75169756,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,199,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,200,response,t,t,361,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,201,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,202,,,,,3.3403206,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,202,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,203,response,p,p,434,,1,+1.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,204,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,205,,,,,3.91494587,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,205,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,206,response,p,p,688,,1,+1.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,207,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,208,,,,,2.87804185,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,208,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,209,response,t,t,481,,1,+1.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,210,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,211,,,,,4.95281674,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,211,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,212,response,q,q,607,,,0.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,213,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,214,,,,,2.06856255,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,214,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,215,response,t,t,686,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,216,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,217,,,,,2.64379115,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,217,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,218,response,t,t,294,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,219,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,220,,,,,1.22203299,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,220,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,221,response,p,p,388,,,0.00$,"[0.7,0.3,0.5]",0.5
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,222,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,223,,,,,3.68446081,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,223,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,224,response,t,t,290,,,0.00$,"[0.7,0.3,0.5]",0.3
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,225,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,226,,,,,4.93912462,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,226,,,,,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,227,response,q,q,350,,,0.00$,"[0.7,0.3,0.5]",0.7
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,228,,,,1000,,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,229,,,,,4.71725242,,,,
1apOx9D0hzBBWnes9e1W,prolific_6554ff77615f63ff7ded6ac3,2025-03-19T12:00:58.479Z,229,,,,,,,,,
